Precision,Recall,Thresholds
0.16635008465127804,1.0,0.1675642482877237
0.16633287221522516,0.9998758843241902,0.1818445408045258
0.16631565906838455,0.9997517686483803,0.184248065838878
0.16631909314282176,0.9997517686483803,0.18431458303753284
0.16632596171715294,0.9997517686483803,0.18788381030966406
0.1663293962170645,0.9997517686483803,0.18963004339488543
0.1663362656424235,0.9997517686483803,0.19079681487367042
0.1663397005678885,0.9997517686483803,0.19114859089566788
0.1663224847183215,0.9996276529725704,0.19128979622081926
0.1663293544256743,0.9996276529725704,0.19190862568363323
0.16633278949216249,0.9996276529725704,0.19288015524445584
0.16633622470053697,0.9996276529725704,0.19361828340668547
0.1663396600508065,0.9996276529725704,0.19381621744641475
0.16634309554297988,0.9996276529725704,0.19495250577944298
0.1663465311770659,0.9996276529725704,0.19595758019036127
0.16634996695307336,0.9996276529725704,0.19662325432887418
0.1663843325207619,0.9996276529725704,0.19669615070827856
0.1663877698584857,0.9996276529725704,0.19677754001316416
0.1663912073382365,0.9996276529725704,0.19713459647455947
0.16639464496002315,0.9996276529725704,0.19724169911403472
0.1663980827238544,0.9996276529725704,0.19764565269342757
0.16640152062973906,0.9996276529725704,0.1976531401197993
0.16640495867768595,0.9996276529725704,0.1989874436063131
0.16640839686770387,0.9996276529725704,0.19898749519703704
0.16641183519980166,0.9996276529725704,0.19911683679684003
0.16641527367398806,0.9996276529725704,0.19920128408119808
0.16641871229027191,0.9996276529725704,0.19925979447197284
0.16642215104866206,0.9996276529725704,0.1998757458935209
0.1664324681765581,0.9996276529725704,0.20053796248252478
0.16641524250377135,0.9995035372967606,0.20061472755973095
0.16642212072991797,0.9995035372967606,0.20076205008084477
0.1664048937753162,0.9993794216209507,0.20084888097651785
0.16640833281666564,0.9993794216209507,0.2008971378670089
0.1663911048650436,0.9992553059451409,0.20142278817492879
0.16639454376356308,0.9992553059451409,0.20160078329954895
0.1663979828042328,0.9992553059451409,0.20221922808470943
0.16640142198706157,0.9992553059451409,0.20224822322372038
0.1664048613120582,0.9992553059451409,0.20240216711911635
0.16640830077923152,0.9992553059451409,0.20262639355323428
0.16639107069036793,0.9991311902693311,0.2037371756780686
0.16639794948116912,0.9991311902693311,0.20569999079950751
0.16640138908985674,0.9991311902693311,0.20571225872078822
0.16640826873385012,0.9991311902693311,0.20574646814212044
0.16641170876917352,0.9991311902693311,0.20596641944811483
0.16644611694648911,0.9991311902693311,0.20704856159123566
0.16645644217447944,0.9991311902693311,0.20767387623032407
0.16645988420181967,0.9991311902693311,0.20778319208857268
0.16646332637151307,0.9991311902693311,0.20819400016496917
0.16646676868356838,0.9991311902693311,0.20820616628698976
0.16643229382082886,0.9988829589177113,0.20830571623179064
0.16644261989948916,0.9988829589177113,0.20875766014994235
0.16644606221045666,0.9988829589177113,0.20914100046165168
0.16644950466381253,0.9988829589177113,0.2091737595886491
0.16645294725956566,0.9988829589177113,0.20930588493197497
0.166459832878299,0.9988829589177113,0.20972236396490648
0.16646327590129686,0.9988829589177113,0.2125955806053226
0.16646671906672733,0.9988829589177113,0.21288162057138524
0.16647016237459925,0.9988829589177113,0.2129139660732241
0.1664736058249214,0.9988829589177113,0.2129188774646312
0.16647704941770267,0.9988829589177113,0.21310139537297595
