False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
2.4766575030339056e-05,0.0,0.9995676
0.00022289917527305148,0.0,0.99878496
0.00022289917527305148,0.00012411567580985477,0.9986829
0.0003219654753944077,0.00012411567580985477,0.99842745
0.00037149862545508583,0.00012411567580985477,0.9984246
0.0003962652004854249,0.00012411567580985477,0.99833703
0.00044579835054610296,0.00012411567580985477,0.9983369
0.00044579835054610296,0.00024823135161970955,0.9983233
0.0005448646506674592,0.00024823135161970955,0.9982004
0.0005448646506674592,0.0004964627032394191,0.99809235
0.0005696312256977983,0.0004964627032394191,0.9980887
0.0005696312256977983,0.000620578379049274,0.9980415
0.0006191643757584764,0.000620578379049274,0.9979718
0.0006191643757584764,0.0007446940548591287,0.99796003
0.0006686975258191545,0.0007446940548591287,0.99778277
0.0006686975258191545,0.0008688097306689834,0.99775904
0.0007677638259405107,0.0008688097306689834,0.99756825
0.0007677638259405107,0.0009929254064788382,0.99755377
0.000916363276122545,0.0009929254064788382,0.9973403
0.000916363276122545,0.001117041082288693,0.99728644
0.0010154295762439013,0.001117041082288693,0.99705774
0.0010154295762439013,0.001241156758098548,0.99704283
0.0012383287515169527,0.001241156758098548,0.99669623
0.0012383287515169527,0.0013652724339084025,0.99668044
0.0012878619015776309,0.0013652724339084025,0.9966114
0.0012878619015776309,0.0016135037855281122,0.9964259
0.001411694776729326,0.0016135037855281122,0.9961359
0.001411694776729326,0.0017376194613379669,0.9961185
0.0014859945018203433,0.0017376194613379669,0.99581915
0.0014859945018203433,0.0018617351371478217,0.9957144
0.0015107610768506823,0.0018617351371478217,0.99562365
0.0015107610768506823,0.0019858508129576764,0.9956129
0.0015355276518810215,0.0019858508129576764,0.9955893
0.0015355276518810215,0.002358197840387241,0.9954511
0.0015602942269113604,0.002358197840387241,0.99542505
0.0015602942269113604,0.002482313516197096,0.9953632
0.001882259702305768,0.002482313516197096,0.99483114
0.001882259702305768,0.0026064291920069507,0.99480355
0.0019070262773361072,0.0026064291920069507,0.9947627
0.0019070262773361072,0.002730544867816805,0.994702
0.0019813260024271243,0.002730544867816805,0.99462867
0.0019813260024271243,0.00285466054362666,0.9946209
0.0020308591524878026,0.00285466054362666,0.9945255
0.0020308591524878026,0.002978776219436515,0.9945147
0.0020556257275181414,0.002978776219436515,0.99451315
0.0020556257275181414,0.0032270075710562245,0.99435866
0.0021794586026698368,0.0032270075710562245,0.9941708
0.0021794586026698368,0.0033511232468660794,0.9941532
0.002204225177700176,0.0033511232468660794,0.99411684
0.002204225177700176,0.0034752389226759338,0.9940405
0.0024518909280035663,0.0034752389226759338,0.9934554
0.0024518909280035663,0.0035993545984857886,0.99342316
0.0025014240780642447,0.0035993545984857886,0.9932691
0.0025014240780642447,0.0037234702742956435,0.9932262
0.002823389553458652,0.0037234702742956435,0.9926813
0.002823389553458652,0.0038475859501054983,0.99264216
0.0028729227035193304,0.0038475859501054983,0.9926164
0.0028729227035193304,0.003971701625915353,0.992589
0.0029224558535800083,0.003971701625915353,0.9925744
0.0029224558535800083,0.004095817301725208,0.9925714
0.0029472224286103475,0.004095817301725208,0.9925658
0.0029472224286103475,0.0042199329775350625,0.9925489
0.0029719890036406867,0.0042199329775350625,0.9925205
0.0029719890036406867,0.004344048653344918,0.99246186
0.0029967555786710254,0.004344048653344918,0.99245995
0.0029967555786710254,0.004468164329154772,0.99243975
0.0029967555786710254,0.004716395680774482,0.9924244
0.0029967555786710254,0.005336974059823756,0.99226385
0.0030215221537013646,0.005336974059823756,0.99225986
0.0030215221537013646,0.0055852054114434654,0.99220604
0.0032444213289744162,0.0055852054114434654,0.9917478
0.0033434876290957725,0.0055852054114434654,0.9915362
0.003368254204126111,0.0055852054114434654,0.9915241
0.003368254204126111,0.00570932108725332,0.9914976
0.0033930207791564504,0.00570932108725332,0.9914827
0.0033930207791564504,0.00595755243887303,0.9914592
0.003591153379399163,0.00595755243887303,0.99108404
0.003591153379399163,0.006205783790492739,0.9910143
0.00366545310449018,0.006205783790492739,0.9909242
0.00366545310449018,0.006329899466302594,0.990878
0.0038883522797632315,0.006329899466302594,0.99059355
0.0038883522797632315,0.006454015142112449,0.9905935
0.003962652004854249,0.006454015142112449,0.9905127
0.003962652004854249,0.006826362169542013,0.9903738
0.004086484880005944,0.006826362169542013,0.99011433
0.004086484880005944,0.007074593521161723,0.98998886
0.004259850905218318,0.007074593521161723,0.98976576
0.004259850905218318,0.007198709196971577,0.98975456
0.004532283230552047,0.007198709196971577,0.9894421
0.004532283230552047,0.007571056224401142,0.9893522
0.004606582955643064,0.007571056224401142,0.9892108
0.004606582955643064,0.007695171900210997,0.98920435
0.00470564925576442,0.007695171900210997,0.9891269
0.00470564925576442,0.007943403251830706,0.98897225
0.004804715555885777,0.007943403251830706,0.98884636
0.004804715555885777,0.00806751892764056,0.9888096
0.004829482130916116,0.00806751892764056,0.9887789
0.004829482130916116,0.00856398163087998,0.98862696
0.004854248705946454,0.00856398163087998,0.98859113
0.004854248705946454,0.008688097306689836,0.988585
