False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
2.2765042001502492e-05,0.0,0.9669534002989599
4.5530084003004984e-05,0.0,0.9540276367359986
9.106016800600997e-05,0.0,0.9531365304668036
0.00013659025200901497,0.0,0.9519935147463584
0.00013659025200901497,0.00022187708009762592,0.9481296732351988
0.00018212033601201994,0.00022187708009762592,0.9439703076335153
0.00027318050401802993,0.00022187708009762592,0.9407839092030288
0.0002959455460195324,0.00022187708009762592,0.9383451052350387
0.0002959455460195324,0.0006656312402928778,0.9381976210371773
0.0004325357980285474,0.0006656312402928778,0.923880632168457
0.0005008309240330549,0.0006656312402928778,0.922520825106149
0.0006601862180435723,0.0006656312402928778,0.9126773877506775
0.0007057163020465773,0.0006656312402928778,0.9125229866117162
0.0007740114280510847,0.0006656312402928778,0.9100015950832794
0.0007740114280510847,0.0008875083203905037,0.9098128594962146
0.0010927220160721197,0.0008875083203905037,0.9079619175735443
0.0011154870580736222,0.0008875083203905037,0.90729744540443
0.0012748423520841396,0.0008875083203905037,0.9069051701860749
0.0013431374780886471,0.0008875083203905037,0.9055453631237668
0.0014569626880961595,0.0008875083203905037,0.8999438758778522
0.0014569626880961595,0.0011093854004881295,0.8996205185298224
0.001570787898103672,0.0011093854004881295,0.89647892150876
0.001570787898103672,0.0013312624805857556,0.8953184429086608
0.0016390830241081794,0.0013312624805857556,0.8947132569905618
0.0016390830241081794,0.0015531395606833815,0.8944907988941486
0.0016846131081111845,0.0015531395606833815,0.8942999286618595
0.0017073781501126869,0.0015531395606833815,0.8929579302502861
0.0017073781501126869,0.0017750166407810074,0.8928052557891026
0.0017301431921141895,0.0017750166407810074,0.8925565356196957
0.0018212033601201995,0.0017750166407810074,0.8925553949153456
0.001889498486124707,0.0017750166407810074,0.8907244699556379
0.001889498486124707,0.0019968937208786333,0.8900536136673857
0.0019577936121292143,0.0019968937208786333,0.8898206633959161
0.0019577936121292143,0.002218770800976259,0.8895880358649005
0.0020033236961322196,0.002218770800976259,0.8894281828152726
0.0020488537801352244,0.002440647881073885,0.8886236719935239
0.0020488537801352244,0.002884402041269137,0.8883974187867493
0.0020488537801352244,0.0033281562014643887,0.8881834126118444
0.0021854440321442395,0.0033281562014643887,0.886293102497911
0.002276504200150249,0.0033281562014643887,0.8855053257220834
0.0023903294101577616,0.0033281562014643887,0.8826603652556926
0.0023903294101577616,0.0037719103616596404,0.8819308676089866
0.0025041546201652744,0.0037719103616596404,0.8790279024431127
0.0027090399981787965,0.0037719103616596404,0.8789867344587918
0.002731805040180299,0.0037719103616596404,0.8789691343739502
0.003551346552234389,0.004215664521854893,0.8787487321574922
0.0035741115942358914,0.004215664521854893,0.8787130242315389
0.0035741115942358914,0.004437541601952518,0.878474635603152
0.0036196416782388963,0.004437541601952518,0.8782940725426286
0.0036196416782388963,0.004659418682050144,0.8776441704803557
0.0037562319302479113,0.004659418682050144,0.8757448851227394
0.0037562319302479113,0.00488129576214777,0.8755072765527069
0.003824527056252419,0.00488129576214777,0.8753870192935802
0.0039155872242584286,0.00488129576214777,0.8736346141450333
0.003961117308261434,0.00488129576214777,0.8735537454622795
0.004143237644273453,0.00488129576214777,0.8723152446720512
0.004143237644273453,0.005103172842245396,0.872293976843335
0.004234297812279464,0.005103172842245396,0.8716841032926145
0.004279827896282468,0.005103172842245396,0.871129408065052
0.004325357980285474,0.005103172842245396,0.8708990735167613
0.004461948232294489,0.005103172842245396,0.8708852289685475
0.004507478316297494,0.005103172842245396,0.8706153600865632
0.004598538484303504,0.005103172842245396,0.8705251756533051
0.004757893778314021,0.005103172842245396,0.869062287055967
0.004871718988321534,0.005103172842245396,0.8689731207100685
0.005031074282332051,0.005103172842245396,0.8676371811761623
0.005076604366335056,0.005103172842245396,0.8675088082949738
0.005304254786350081,0.005103172842245396,0.8674871285855557
0.0053725499123545885,0.005103172842245396,0.8670816155123027
0.0053725499123545885,0.005325049922343022,0.8666726088617475
0.005418079996357593,0.005325049922343022,0.8664818829804888
0.005418079996357593,0.005546927002440648,0.8660229345445278
0.0054863751223621,0.005546927002440648,0.8659141094131996
0.0055091401643636035,0.005546927002440648,0.8651868850270886
0.0055091401643636035,0.005768804082538274,0.865152291719316
0.005531905206365106,0.005768804082538274,0.8643876281723569
0.005600200332369613,0.005768804082538274,0.8642645151127223
0.0056229653743711154,0.005768804082538274,0.8641142564618576
0.005668495458374121,0.005768804082538274,0.8639659794745811
0.005736790584378628,0.005768804082538274,0.8637041084650033
0.0057823206683816335,0.005768804082538274,0.8636213191332708
0.005918910920390648,0.005768804082538274,0.8627010026434099
0.005918910920390648,0.0059906811626359,0.8625933374798475
0.0061693263824071755,0.0059906811626359,0.8607994017342496
0.006283151592414688,0.0059906811626359,0.8604718699593014
0.006510802012429713,0.0059906811626359,0.8593430623813678
0.0065563320964327175,0.0059906811626359,0.8587191007546747
0.006579097138434221,0.0059906811626359,0.8583808028515094
0.006647392264438728,0.0059906811626359,0.8581512681589305
0.00676121747444624,0.0059906811626359,0.8573283968978297
0.00676121747444624,0.006434435322831151,0.8571031832164548
0.006806747558449245,0.006434435322831151,0.8563369562153841
0.006806747558449245,0.006656312402928777,0.8559902939799339
0.006988867894461266,0.006656312402928777,0.8552144767781387
0.006988867894461266,0.006878189483026403,0.8550849020933547
0.007079928062467275,0.006878189483026403,0.8540506012013612
0.007102693104468778,0.0071000665631240295,0.8539687384132332
0.007125458146470281,0.0071000665631240295,0.853603796500584
0.0073075784824823,0.0071000665631240295,0.8535383056043344
