Precision,Recall,Thresholds
0.09305446587108229,1.0,0.053026118295666946
0.09305638717403424,1.0,0.07804885717584598
0.0930583085563264,1.0,0.10347711162446749
0.09306023001796371,1.0,0.11394549980051105
0.09306215155895106,1.0,0.1147877650615553
0.0930640731792934,1.0,0.12019712503150992
0.09306599487899563,1.0,0.12582866874040832
0.09306791665806265,1.0,0.12704857589860585
0.0930698385164994,1.0,0.129722742876777
0.09307176045431079,1.0,0.13060174725373763
0.09307368247150173,1.0,0.13167242191675643
0.09307560456807715,1.0,0.1335078854977263
0.09307752674404196,1.0,0.13611899449417275
0.09307944899940108,1.0,0.1372879682574063
0.09308137133415943,1.0,0.13885265990303708
0.09308329374832194,1.0,0.1403452667850853
0.09308521624189352,1.0,0.14131004237725575
0.09308713881487907,1.0,0.14298638417471055
0.09308906146728355,1.0,0.1434118045214412
0.09309098419911184,1.0,0.14689220257027846
0.0930929070103689,1.0,0.14721594483344047
0.09309482990105963,1.0,0.15002157312919207
0.09309675287118896,1.0,0.15180004704763161
0.0930986759207618,1.0,0.15244958891664295
0.0931005990497831,1.0,0.15387645967003816
0.09310252225825776,1.0,0.15453131771599637
0.09310444554619071,1.0,0.15527235760637015
0.09310636891358688,1.0,0.15568831966600516
0.09310829236045118,1.0,0.15620309014721423
0.09311021588678856,1.0,0.156536538654651
0.09311213949260391,1.0,0.1571434215468499
0.09311406317790219,1.0,0.15791553645288714
0.09311598694268831,1.0,0.15817127502758
0.09311791078696721,1.0,0.16037452967363264
0.0931198347107438,1.0,0.16114132175597573
0.09312175871402302,1.0,0.16134278955733228
0.09312368279680978,1.0,0.16182640880821741
0.09312560695910904,1.0,0.1634731560824375
0.09312753120092569,1.0,0.1663782730215433
0.0931294555222647,1.0,0.16729536386471666
0.09311071620448816,0.9997781229199024,0.16815264035140032
0.09311264025788854,0.9997781229199024,0.16936791581291877
0.0931145643908084,0.9997781229199024,0.17063795367502033
0.09311648860325267,0.9997781229199024,0.17075675397881307
0.09311841289522628,0.9997781229199024,0.17190471196852297
0.09312033726673417,0.9997781229199024,0.172369391215753
0.09312226171778126,0.9997781229199024,0.1724151864292155
0.09310351954037241,0.9995562458398047,0.1727351625457042
0.09310544372339107,0.9995562458398047,0.17367381973193208
0.09308670042368503,0.9993343687597072,0.1745302387203339
0.09308862433862433,0.9993343687597072,0.1764326868128272
0.0930905483330922,0.9993343687597072,0.1764752746925936
0.09309247240709355,0.9993343687597072,0.17668992419001095
0.0930943965606333,0.9993343687597072,0.17683409282194795
0.09309632079371641,0.9993343687597072,0.17739717258366994
0.09307757498088014,0.9991124916796095,0.17771075435105932
0.09307949894580181,0.9991124916796095,0.17956918612759287
0.09308142299026397,0.9991124916796095,0.17962835224249885
0.09308334711427153,0.9991124916796095,0.1797206034867348
0.09306459948320414,0.9988906145995119,0.17998775095407782
0.09304585107702484,0.9986687375194142,0.18062127580116882
