False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.07808161294217071,0.10809044569337342,0.6381269912221222
0.16229023300736448,0.23702783949810483,0.6315345075567612
0.2362368706990221,0.3589726833093713,0.6251068074141686
0.30170228178196307,0.4679126911514835,0.6170791028955406
0.414734999396354,0.6680826035812312,0.5679507539848744
0.5521248339973439,0.7174225591425958,0.39309379265779654
0.6993540987564892,0.7983270160763299,0.3824374624890679
0.8371664855728601,0.8772055940399948,0.3807332527243938
0.9575636846553182,0.9592863677950595,0.3722188958352113
1.0,1.0,0.24481413109501163
