Precision,Recall,Thresholds
0.3159350869224099,1.0,0.0021621585
0.31594161005925714,1.0,0.0024759173
0.31594813346547734,1.0,0.0024799705
0.31593400920897774,0.9999346490654817,0.002943635
0.31594053272764816,0.9999346490654817,0.002994597
0.315947056515724,0.9999346490654817,0.0030605793
0.3159535805732221,0.9999346490654817,0.0031154752
0.315960104900159,0.9999346490654817,0.003160119
0.31596662949655147,0.9999346490654817,0.0033444166
0.31597315436241613,0.9999346490654817,0.003361702
0.3159796794977697,0.9999346490654817,0.0033661723
0.3159862049026289,0.9999346490654817,0.0034140348
0.31599273057701044,0.9999346490654817,0.0034695268
0.315999256520931,0.9999346490654817,0.0034911036
0.31600578273440727,0.9999346490654817,0.0035563111
0.31601230921745593,0.9999346490654817,0.003574431
0.3160188359700938,0.9999346490654817,0.0035973787
0.3160253629923374,0.9999346490654817,0.0036225915
0.3160318902842036,0.9999346490654817,0.0036227107
0.31603841784570896,0.9999346490654817,0.0037392974
0.3160449456768703,0.9999346490654817,0.0037611723
0.3160514737777043,0.9999346490654817,0.004000187
0.3160373461125341,0.9998692981309633,0.0040056705
0.31604387432608294,0.9998692981309633,0.0042707324
0.3160297459202644,0.9998039471964449,0.0043084025
0.3160362742465244,0.9998039471964449,0.0043816566
0.31604280284250535,0.9998039471964449,0.004475713
0.316049331708224,0.9998039471964449,0.0044937134
0.3160558608436971,0.9998039471964449,0.0046160817
0.3160623902489412,0.9998039471964449,0.0046933293
0.31606891992397323,0.9998039471964449,0.0047801137
0.3160754498688098,0.9998039471964449,0.004791081
0.3160819800834676,0.9998039471964449,0.004856348
0.3160678498378133,0.9997385962619265,0.004915893
0.31607438016528927,0.9997385962619265,0.004922569
0.31608091076261907,0.9997385962619265,0.0049307346
0.31606677961899254,0.9996732453274082,0.0049557686
0.31607331032915265,0.9996732453274082,0.004963696
0.3160798413091991,0.9996732453274082,0.0049867034
0.3160863725591487,0.9996732453274082,0.0050485134
0.3160929040790181,0.9996732453274082,0.0051208735
0.3160787717231831,0.9996078943928898,0.0051888227
0.3160853033559266,0.9996078943928898,0.00519979
0.31607117025893244,0.9995425434583715,0.0052547455
0.3160777020045464,0.9995425434583715,0.0052823424
0.31608423402012853,0.9995425434583715,0.0053183436
0.3160907663056956,0.9995425434583715,0.0053946376
0.31609729886126436,0.9995425434583715,0.005403459
0.3161038316868516,0.9995425434583715,0.0054237843
0.3161103647824739,0.9995425434583715,0.005448401
0.31611689814814814,0.9995425434583715,0.0055137277
0.3161027633672984,0.9994771925238531,0.0055163503
0.3161092968459344,0.9994771925238531,0.005538583
0.3161158305946549,0.9994771925238531,0.0056104064
0.31612236461347665,0.9994771925238531,0.005661905
0.31612889890241636,0.9994771925238531,0.005664408
0.31613543346149076,0.9994771925238531,0.0056886673
0.31614196829071667,0.9994771925238531,0.005738497
0.3161485033901108,0.9994771925238531,0.005767882
0.3161550387596899,0.9994771925238531,0.0058144927
0.3161615743994708,0.9994771925238531,0.005900085
0.3161681103094702,0.9994771925238531,0.0059599876
0.3161746464897048,0.9994771925238531,0.006015599
0.31618118294019143,0.9994771925238531,0.006036818
0.3161877196609469,0.9994771925238531,0.006037295
