False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.01105284915471813,0.015770319450060657,0.7501257645859595
0.038619699310284805,0.03639304488475536,0.734659398406238
0.06318400382933356,0.08370400323493732,0.7329330731275789
0.07889297447836209,0.15244642135058634,0.6722493727187151
0.19444746633014948,0.30408410837040034,0.5560289010714528
0.3684863253628076,0.40598463404771534,0.464246196725166
0.5726159134918736,0.6093813182369592,0.45568652299197404
0.7280738017014425,0.7897290739991912,0.4459893104686725
0.9216292073714671,0.9199353012535382,0.44417286067864453
1.0,1.0,0.32744853822892556
