Precision,Recall,Thresholds
0.05105917330800677,1.0,0.32744853822892556
0.05097011247031411,0.9199353012535382,0.4441728606786444
0.05514456742715157,0.7897290739991912,0.44598931046867263
0.05415992812219227,0.6093813182369592,0.45568652299197404
0.05596432552954292,0.40598463404771534,0.464246196725166
0.07761378883269687,0.30408410837040034,0.5560289010714526
0.09417936547589308,0.15244642135058634,0.6722493727187151
0.0665380906460945,0.08370400323493732,0.7329330731275789
0.04825737265415549,0.03639304488475536,0.734659398406238
0.0712979890310786,0.015770319450060657,0.7501257645859595
