Precision,Recall,Thresholds
0.05105917330800677,1.0,0.0
0.05123901873031659,1.0,1.1920929e-07
0.05138274221363419,1.0,2.3841858e-07
0.05144687844556783,1.0,3.5762787e-07
0.051471047535761136,0.9995956328346138,4.7683716e-07
0.051497854256072666,0.9995956328346138,5.9604645e-07
0.051523614990203845,0.9995956328346138,7.1525574e-07
0.05152962275561487,0.9991912656692277,8.34465e-07
0.05156188051666215,0.9991912656692277,9.536743e-07
0.05154488517745303,0.9983825313384553,1.0728836e-06
0.05155995489287057,0.9983825313384553,1.1920929e-06
0.05158796489761805,0.9983825313384553,1.3113022e-06
0.05160305981691259,0.9983825313384553,1.4305115e-06
0.0516257187663356,0.9983825313384553,1.5497208e-06
0.051645156567029935,0.9983825313384553,1.66893e-06
0.051666771297633245,0.9983825313384553,1.7881393e-06
0.051659898689663836,0.9979781641730692,1.9073486e-06
0.05165843035430103,0.997573797007683,2.026558e-06
0.05166924978008629,0.997573797007683,2.1457672e-06
0.05168873617163929,0.997573797007683,2.2649765e-06
0.05169161111809835,0.9971694298422968,2.3841858e-06
0.05171220668106612,0.9971694298422968,2.503395e-06
0.05170967065240193,0.9967650626769107,2.6226044e-06
0.05169482631965579,0.9959563283461383,2.7418137e-06
0.05169119653992316,0.9955519611807522,2.861023e-06
0.051649898128505116,0.9943388596845936,2.9802322e-06
0.05163540113018087,0.9939344925192074,3.0994415e-06
0.05163608851900889,0.9935301253538212,3.2186508e-06
0.05161792224721936,0.9927213910230489,3.33786e-06
0.051618602890136936,0.9923170238576627,3.4570694e-06
0.05163489458401717,0.9923170238576627,3.5762787e-06
0.051641018083829815,0.9919126566922766,3.695488e-06
0.0516351843662476,0.9915082895268904,3.8146973e-06
0.05163587334358607,0.9911039223615042,3.9339066e-06
0.05159767304611753,0.9898908208653457,4.053116e-06
0.051617256357272386,0.9898908208653457,4.172325e-06
0.051595755901027274,0.9890820865345734,4.2915344e-06
0.05160555297691886,0.9890820865345734,4.4107437e-06
0.05161971087897014,0.9890820865345734,4.529953e-06
0.051634966540710564,0.9890820865345734,4.6491623e-06
0.05161998901702362,0.9882733522038011,4.7683716e-06
0.05162285521088665,0.9878689850384149,4.887581e-06
0.051623541349568744,0.9874646178730287,5.00679e-06
0.051639916259595256,0.9874646178730287,5.1259995e-06
0.05165739428426375,0.9874646178730287,5.2452087e-06
0.05166613773405268,0.9874646178730287,5.364418e-06
0.05168800931315483,0.9874646178730287,5.4836273e-06
0.05171099440962223,0.9874646178730287,5.6028366e-06
0.05172742485543011,0.9874646178730287,5.722046e-06
0.051740576731571924,0.9874646178730287,5.841255e-06
0.05176799796489443,0.9874646178730287,5.9604645e-06
0.05178995588734306,0.9874646178730287,6.0796738e-06
